ALL FINAL SCORES SINCE 2000
---------------------------
20,30
7,16
16,14
33,0
34,14
20,24
13,37
24,0
17,23
13,10
23,13
7,35
0,45
31,17
19,26
19,7
23,23
6,17
16,13
38,10
24,27
14,27
10,38
13,29
24,17
16,13
14,28
17,16
9,5
17,45
17,13
17,20
23,24
20,22
41,7
14,17
23,7
3,14
14,16
20,31
7,17
28,34
21,42
50,17
6,31
26,6
10,16
17,24
10,16
24,27
28,31
17,20
14,35
14,41
34,3
10,27
7,21
27,28
16,17
34,33
24,52
27,24
35,3
17,28
31,17
20,17
26,10
13,16
17,38
15,21
21,34
20,10
20,23
45,34
35,17
33,10
14,27
7,20
17,21
7,51
6,23
24,21
20,23
20,14
16,27
35,17
17,27
21,31
13,16
7,34
30,28
24,3
16,19
31,14
10,3
21,52
30,13
27,20
38,14
10,16
21,41
42,21
10,26
13,7
27,29
21,28
16,20
28,27
20,26
3,45
0,31
47,27
23,26
0,21
14,9
28,24
21,28
27,24
28,38
14,44
20,36
16,35
3,42
27,41
21,26
13,16
13,30
31,16
7,20
23,34
20,23
17,6
49,35
7,17
33,24
7,20
44,28
6,14
0,20
24,3
0,31
17,14
19,6
44,41
34,10
17,27
13,20
35,24
6,17
21,7
17,10
28,43
20,25
30,26
27,20
20,17
16,10
35,20
7,28
9,30
10,45
37,24
17,49
27,19
30,29
10,43
20,31
29,20
10,19
10,13
20,24
21,23
20,24
21,26
38,17
10,27
26,30
3,14
26,10
21,6
15,10
3,24
20,31
17,20
13,23
30,35
13,27
31,27
7,30
7,23
27,44
14,16
9,21
13,20
24,31
21,20
16,0
17,21
10,13
21,23
10,23
38,41
3,17
7,23
10,24
17,21
30,10
10,37
20,10
21,31
9,27
32,14
21,13
21,26
14,17
28,14
14,7
21,34
16,10
23,17
9,10
10,30
13,16
35,17
20,23
13,17
10,28
13,24
3,33
20,22
44,10
10,21
17,23
10,27
13,7
3,24
27,17
0,20
15,34
17,21
36,28
34,40
19,24
27,3
0,16
16,17
7,17
44,0
6,13
3,31
34,20
21,42
20,13
14,38
24,14
30,7
14,30
24,30
28,62
21,23
0,36
6,24
28,31
16,19
17,34
7,20
23,14
13,16
30,23
34,3
17,34
35,37
30,23
6,19
20,31
17,35
7,40
35,33
31,23
27,45
6,24
28,23
38,31
34,24
3,29
35,8
0,21
24,38
44,54
10,38
13,31
24,50
6,23
10,17
27,7
34,24
16,28
35,14
17,14
7,26
17,12
27,20
19,6
13,14
24,30
24,27
26,23
21,28
31,23
13,14
21,28
14,20
3,15
31,19
14,46
27,30
27,24
10,28
27,16
16,10
0,28
37,17
23,34
10,37
16,31
20,17
16,34
37,35
34,38
16,6
31,10
14,24
31,41
13,10
31,3
3,33
28,24
28,50
14,41
0,30
36,38
16,10
31,7
28,31
20,6
33,36
23,20
31,7
10,24
10,30
17,23
23,10
10,13
6,10
7,20
13,16
13,33
21,10
30,13
37,35
33,7
13,24
45,51
17,26
14,9
7,31
24,7
38,31
10,17
24,20
30,27
25,12
23,20
44,7
21,24
7,42
26,7
20,17
20,27
17,20
22,16
20,34
13,17
14,19
31,16
31,7
13,14
34,28
27,24
14,29
13,24
14,35
7,34
0,23
13,6
16,0
24,17
20,26
14,6
7,33
14,27
17,7
31,14
21,14
31,24
7,20
27,24
17,14
3,35
14,26
10,14
30,19
6,30
22,24
7,23
17,14
10,14
17,14
28,31
13,24
34,0
12,17
30,28
41,42
10,10
21,28
7,38
10,22
7,14
9,30
23,20
7,13
17,13
23,3
23,28
28,17
7,23
13,20
31,17
6,37
20,27
20,27
17,25
28,34
24,17
24,9
14,17
21,10
3,27
7,28
38,7
24,23
38,44
10,13
10,23
20,17
23,3
28,32
28,14
24,10
30,21
17,14
12,16
17,13
0,6
9,3
7,27
17,43
16,7
16,26
13,10
14,27
24,21
13,11
10,21
16,31
17,38
34,24
30,28
16,7
22,20
7,34
7,31
6,14
37,31
0,20
19,22
14,41
16,19
38,17
10,12
17,31
14,23
20,24
13,26
20,24
31,37
3,45
44,40
31,14
20,14
17,14
28,34
10,13
21,20
33,27
10,13
17,3
17,3
13,45
20,17
21,17
31,7
21,17
10,29
10,37
17,27
0,27
28,23
10,24
31,27
32,6
24,14
10,10
14,48
0,37
45,24
30,31
14,24
34,3
21,7
20,17
37,31
10,23
14,9
23,21
34,24
29,24
7,27
16,13
14,24
16,41
24,55
20,6
7,16
24,10
30,24
21,52
24,19
17,33
17,47
17,21
21,14
34,27
10,48
23,21
21,28
13,24
19,34
31,28
21,28
24,34
20,0
16,20
13,20
17,40
17,30
19,34
16,14
17,17
7,27
30,34
14,43
23,10
21,16
17,27
10,34
27,26
24,28
3,20
20,21
24,43
33,37
34,31
27,26
20,23
20,37
27,34
34,33
16,17
21,42
16,30
35,13
24,22
7,30
17,30
24,27
0,34
31,29
19,14
28,31
17,28
38,0
28,23
24,35
23,26
31,10
23,17
27,7
24,33
3,38
26,24
17,27
14,21
20,27
20,14
10,17
31,14
17,16
20,31
16,13
28,31
27,31
14,30
21,27
16,10
23,17
13,20
13,24
23,3
40,21
16,9
26,24
20,17
14,16
27,24
17,23
29,31
13,24
17,14
40,7
23,17
10,30
23,3
0,24
20,14
14,23
30,16
3,34
24,10
31,19
30,26
27,20
44,38
20,27
24,38
31,17
10,23
27,51
0,27
20,16
19,23
34,31
34,21
3,35
37,14
21,10
21,34
30,24
9,7
27,30
20,31
20,23
37,16
18,33
9,13
23,12
34,44
34,17
28,37
0,33
27,3
24,38
20,24
21,28
20,10
10,24
20,42
28,10
10,16
24,27
20,16
10,16
0,41
10,20
17,20
7,35
24,17
20,7
17,14
13,7
41,24
38,27
16,24
34,21
31,14
21,23
29,21
19,13
27,24
7,17
6,3
17,21
30,13
24,33
7,20
0,48
0,24
20,41
16,21
6,24
24,10
17,31
6,3
21,24
17,14
3,28
7,34
10,13
41,14
14,21
34,7
13,24
21,14
34,33
20,27
17,13
28,24
10,17
23,3
10,31
6,9
6,36
29,21
29,30
35,38
3,34
20,17
13,10
17,14
34,17
16,14
17,12
13,20
17,24
3,45
31,7
22,14
12,10
10,17
30,24
22,17
6,17
17,23
20,26
24,6
17,24
17,10
13,15
6,31
21,23
28,36
45,31
24,23
38,7
9,13
21,30
30,27
3,24
45,21
23,9
12,0
13,20
24,27
23,32
17,21
17,17
7,24
24,23
41,27
31,20
17,20
24,7
16,13
23,34
19,36
6,7
24,14
3,45
23,17
14,31
33,0
16,10
13,14
35,17
13,24
14,30
21,27
7,17
10,30
34,14
34,14
20,19
3,19
17,33
27,17
28,31
24,21
31,35
37,14
29,21
23,24
21,39
7,6
21,44
16,0
44,30
49,20
20,23
23,16
6,20
10,31
20,17
9,10
27,24
7,30
16,23
0,28
10,17
17,14
21,24
13,10
16,10
20,24
12,10
14,17
17,41
23,55
13,3
21,29
17,44
0,20
14,38
11,17
10,21
24,27
7,42
13,3
24,30
23,24
10,28
17,24
34,14
28,31
7,30
24,27
20,13
43,3
14,13
14,10
17,24
27,26
9,3
10,7
23,20
31,6
12,6
27,15
38,24
0,42
19,9
3,12
6,9
6,3
23,17
20,38
7,27
38,24
24,27
21,37
25,17
23,0
21,35
17,13
0,16
10,16
34,38
21,24
13,12
21,31
17,35
48,10
10,17
27,35
5,10
21,24
20,21
14,30
31,28
34,38
3,45
7,44
37,34
10,27
7,13
13,3
20,19
3,23
16,34
23,17
7,22
6,41
24,17
14,42
12,13
12,28
6,18
17,30
14,20
21,37
7,10
31,38
10,21
17,20
9,10
14,17
10,21
26,17
23,28
13,24
24,40
21,27
23,7
38,16
43,37
27,28
27,24
14,17
51,0
0,28
7,38
20,34
27,24
16,13
31,21
14,40
7,31
30,24
23,21
27,24
21,27
14,24
34,27
17,31
24,38
24,10
7,38
34,35
42,37
34,24
10,41
19,24
20,16
28,14
9,13
47,41
47,27
38,41
40,33
6,21
14,27
10,20
7,35
21,28
24,3
38,28
30,7
14,21
21,23
21,17
13,16
17,10
7,39
10,31
30,13
23,3
13,12
24,13
24,20
3,17
16,14
13,27
14,26
14,37
35,42
26,16
10,13
13,31
17,24
13,23
20,16
19,21
28,30
10,16
24,20
14,7
17,16
14,26
33,28
3,14
14,29
14,20
20,13
15,16
17,5
17,7
17,16
31,14
17,20
20,23
20,34
28,36
24,21
20,23
23,12
3,34
20,7
20,37
40,21
20,13
0,27
7,10
28,32
7,27
13,20
20,23
17,28
17,23
17,31
23,20
28,24
19,10
10,20
7,10
23,10
23,56
24,37
14,24
28,30
13,14
7,28
42,31
13,3
31,35
13,19
27,26
20,13
17,20
7,34
21,23
10,20
13,31
3,45
20,0
17,7
20,24
16,13
22,31
7,30
31,23
24,10
28,24
10,31
12,14
10,3
24,26
24,33
7,42
21,17
10,27
10,10
17,14
9,10
26,17
14,37
7,23
17,20
3,15
32,31
14,10
10,13
27,0
7,27
14,38
7,24
0,34
19,20
21,24
34,14
20,17
6,10
14,41
14,13
24,34
16,27
21,0
13,16
17,16
23,16
16,22
20,17
21,26
14,21
24,17
35,31
23,10
29,10
16,17
17,43
17,23
10,20
27,17
21,3
10,31
22,19
14,7
14,16
13,0
21,26
24,17
17,20
30,27
0,15
37,0
10,21
40,28
7,61
14,38
13,42
17,23
10,28
17,23
20,13
7,33
31,30
20,30
37,0
24,20
29,0
0,26
16,19
31,24
20,10
6,41
27,24
14,31
31,22
17,34
24,20
21,29
9,14
27,47
10,26
20,25
27,24
21,24
20,27
0,31
3,13
24,36
14,17
0,17
38,21
13,12
14,21
7,30
31,13
21,16
21,24
9,20
16,14
3,32
28,7
23,21
17,13
35,14
13,26
23,24
13,19
15,19
20,23
10,24
17,3
3,20
16,19
7,41
27,21
7,28
3,20
24,14
31,34
30,7
10,24
0,34
17,31
28,29
24,21
17,7
24,23
37,13
28,6
23,20
38,10
16,31
34,31
34,27
13,27
16,20
19,23
27,28
24,38
14,36
33,20
24,21
10,14
30,29
17,48
20,25
3,20
24,43
14,26
24,20
34,17
9,38
39,3
17,24
45,35
24,32
10,17
24,44
17,13
27,17
27,30
7,19
10,23
7,13
19,20
7,27
24,9
34,13
27,10
31,21
10,31
17,20
27,10
17,12
27,7
10,24
21,20
10,41
10,21
10,41
9,21
42,0
26,6
9,24
22,27
13,17
20,48
21,7
3,23
7,9
31,14
24,20
41,38
24,7
24,30
7,19
29,16
13,10
17,3
17,7
31,7
14,45
17,16
24,6
7,35
14,28
16,13
24,21
0,20
24,21
35,23
14,17
24,21
0,14
17,31
24,23
3,27
10,27
7,31
13,10
27,40
17,27
7,10
13,41
34,20
27,24
30,13
14,34
13,31
24,7
28,17
13,10
10,20
24,27
17,23
16,12
17,23
7,23
10,13
17,20
17,38
37,7
20,42
13,17
23,30
23,20
38,23
3,7
31,7
9,10
14,58
20,31
15,23
3,24
24,20
20,23
24,13
20,14
20,17
38,31
17,13
25,10
10,13
21,38
7,24
0,31
27,10
29,21
13,26
10,41
9,6
10,20
17,24
26,10
24,17
28,24
28,35
0,35
3,17
12,17
20,40
24,21
14,24
7,42
13,10
24,21
13,20
14,27
21,10
23,21
14,29
14,21
7,26
10,30
13,22
17,23
16,14
13,10
14,34
12,17
20,17
17,20
3,14
14,45
26,14
0,45
31,35
6,10
16,7
20,3
24,14
17,47
20,26
24,27
13,16
14,16
21,20
20,0
13,16
14,23
30,7
6,17
13,20
20,19
17,10
26,10
34,52
19,13
14,34
33,31
13,10
23,20
13,14
0,16
13,17
6,20
17,20
24,0
0,34
7,24
10,16
14,17
13,15
7,17
17,10
10,13
17,9
33,24
13,16
20,24
0,26
14,23
17,21
10,27
19,27
13,20
34,27
13,19
20,35
13,6
21,23
3,31
14,13
23,41
10,24
27,6
16,21
6,12
3,31
0,23
20,17
14,42
17,14
20,10
20,24
13,14
9,20
21,3
21,13
13,7
20,7
6,33
39,34
23,35
17,42
23,20
6,42
7,42
13,6
7,34
23,20
24,30
23,20
10,0
10,16
30,24
3,35
17,13
17,6
16,19
23,26
17,20
27,7
7,23
16,35
20,17
3,35
10,34
9,6
27,0
28,0
14,17
14,31
9,20
23,7
17,13
21,24
21,23
10,20
16,19
13,16
10,6
17,22
24,17
7,27
13,20
14,17
13,28
7,30
17,56
34,24
23,26
21,30
28,27
27,20
20,30
21,14
32,30
33,27
17,16
14,17
3,10
34,17
31,17
10,17
24,28
9,22
24,20
28,21
35,21
21,24
10,14
10,21
7,31
7,43
41,14
41,27
23,20
13,16
24,21
10,13
34,14
14,26
10,14
15,20
16,13
21,14
34,14
38,14
3,24
33,10
6,16
10,20
31,0
31,35
13,24
19,6
3,20
24,38
24,27
9,7
14,33
27,6
13,6
31,14
30,27
17,7
13,27
17,23
20,34
26,24
14,23
19,14
6,31
17,20
24,22
20,14
13,37
14,28
0,27
35,7
10,17
25,13
21,17
17,14
30,38
6,3
17,34
19,24
14,20
13,26
0,27
27,7
20,24
27,31
10,17
17,14
17,14
3,17
23,20
27,21
7,29
27,3
9,23
22,24
14,52
21,3
3,14
24,27
17,20
24,10
23,20
13,15
7,23
29,24
13,17
7,40
31,14
10,23
17,24
34,31
6,28
34,28
3,31
20,10
10,27
17,31
0,14
31,14
21,24
13,21
7,26
27,23
23,24
28,16
0,30
10,13
0,38
20,23
10,7
20,31
23,6
10,26
10,6
31,14
20,26
27,14
31,41
41,7
12,0
10,18
19,17
42,7
3,17
0,27
16,10
27,23
7,27
20,21
10,24
24,14
19,20
37,10
21,30
13,7
10,13
24,27
6,17
24,27
7,31
17,21
3,20
38,24
3,6
17,24
21,31
9,17
10,13
0,27
24,12
3,34
14,31
17,56
6,17
21,27
10,17
17,38
30,21
17,38
12,16
19,0
34,14
14,31
0,20
30,10
10,26
19,17
28,13
21,24
38,7
31,20
3,7
27,3
10,23
15,13
24,20
10,30
27,13
20,21
0,26
14,26
7,16
24,7
10,20
28,30
14,24
21,23
38,10
31,28
24,14
37,3
7,27
16,27
28,0
35,7
31,14
20,14
20,28
10,31
14,16
16,3
41,3
17,20
14,17
14,17
17,13
37,34
20,21
13,27
24,27
17,20
27,23
14,13
3,20
16,35
26,20
14,41
13,17
16,10
0,24
19,13
17,3
16,19
14,30
3,24
24,14
47,34
27,10
14,29
3,20
24,21
3,30
13,16
14,27
23,7
13,24
31,17
0,34
14,20
3,41
21,9
3,27
14,19
13,16
14,22
21,37
31,27
10,38
6,0
24,17
7,28
3,27
17,28
31,27
27,21
14,20
28,10
7,24
17,27
0,19
35,7
10,27
14,24
17,20
16,14
10,6
20,27
37,14
20,17
6,30
20,17
7,20
21,35
14,21
20,16
3,16
17,14
17,19
6,3
10,20
13,16
13,28
36,14
6,10
13,17
41,17
20,0
21,20
27,38
3,27
14,27
13,23
20,42
7,27
21,17
16,13
10,20
31,14
7,3
6,24
13,30
14,27
26,20
21,33
27,3
24,20
7,24
14,38
26,20
17,23
6,36
12,18
24,13
16,35
13,10
7,10
19,16
9,6
24,14
0,30
34,31
20,17
17,10
0,27
17,13
17,34
7,23
13,23
30,37
7,34
19,16
17,10
3,14
17,18
10,20
17,14
31,34
7,15
10,23
13,15
22,13
7,45
20,26
28,13
19,10
13,16
17,47
45,17
0,6
10,27
14,36
13,35
19,38
37,6
14,17
35,30
9,24
14,31
10,17
17,6
15,17
27,3
27,30
20,24
24,14
23,21
41,7
3,16
0,15
7,35
24,30
28,17
28,14
17,14
14,37
10,21
10,30
17,26
6,36
23,20
26,15
19,10
12,28
16,13
37,14
27,41
9,10
14,28
23,28
19,12
3,17
23,10
30,27
10,6
10,30
6,9
20,17
17,40
30,23
17,28
31,24
10,24
13,10
29,14
24,30
10,27
9,31
3,16
24,16
16,14
30,17
14,24
0,23
16,23
13,0
16,13
5,22
19,17
38,3
31,17
31,20
19,14
26,23
15,20
45,21
6,20
0,23
19,17
12,17
14,27
17,26
27,20
9,23
10,23
13,17
7,3
13,37
12,7
6,10
7,42
10,6
16,14
7,23
14,17
17,9
6,0
17,14
17,14
17,19
3,23
10,16
35,10
10,13
31,0
17,33
8,21
10,13
17,30
9,6
31,16
13,0
14,17
13,17
19,14
25,24
10,38
23,17
17,23
3,0
24,27
10,7
10,13
2,7
17,19
37,20
21,14
20,13
6,20
21,27
23,20
23,27
21,20
28,7
13,3
17,30
47,34
26,17
21,17
20,17
20,10
30,27
3,15
24,28
55,17
20,27
24,14
10,7
17,21
42,14
20,14
0,38
14,16
10,30
26,37
6,17
6,16
0,28
17,10
3,38
20,45
14,9
30,10
6,20
13,20
9,16
16,13
30,33
20,30
0,24
27,33
27,10
32,17
24,34
37,34
12,14
28,31
28,20
26,9
21,45
23,3
30,17
10,16
35,39
23,28
37,34
28,7
9,21
14,44
38,35
10,27
22,25
3,10
17,20
10,24
24,14
20,17
17,10
13,31
38,9
17,24
38,24
22,30
0,32
15,7
7,13
21,31
14,28
30,10
42,14
31,28
9,7
48,16
24,10
34,19
23,31
20,17
27,20
19,7
